Gender,Age,Years of programming experience,Years of experience in agile projects,GPA,Highest level of education,Willingness to travel,Performance after 1 year
1,40,13,6,2.6153407216299462,1,1,1
0,40,14,7,2.945124697027934,3,0,1
0,30,8,5,2.9,1,1,0
0,47,18,15,2.8,2,0,0
1,23,0,0,2.3672906534516542,2,0,1
1,37,9,5,2.8,1,0,0
1,39,10,6,2.6506149468268494,0,0,1
1,34,6,5,2.3271271357923804,2,1,1
1,35,17,10,2.519136255382672,2,0,1
0,33,4,0,2.8,2,1,0
1,20,0,0,2.903397115152357,3,1,1
1,20,2,0,2.909158519039056,1,1,1
1,30,12,8,2.142313864956813,0,1,1
0,27,0,0,2.6,1,0,0
0,22,0,0,2.7833215869237247,2,0,1
0,20,0,0,2.7508033812026924,2,0,1
1,28,2,0,3.505596882945155,0,1,1
0,42,19,14,3.04104504844642,2,0,1
0,36,13,12,3.2024750448378767,2,0,1
1,46,23,22,3.047548560460396,1,1,1
1,32,10,7,2.503899964148534,0,1,1
1,22,0,0,2.7032577394738073,1,0,1
1,30,0,0,3.25005499104316,2,0,1
0,30,8,6,3.0,2,0,0
1,45,12,11,2.4,3,0,0
1,26,3,0,2.513420177915146,1,0,1
0,31,6,2,2.6437308477022525,2,0,1
1,56,37,35,2.611852343788795,0,0,1
0,32,3,0,2.7,2,0,0
1,45,13,6,2.8,2,1,0
1,35,13,7,2.6,2,1,0
0,40,15,5,2.6920484190614964,2,0,1
1,53,23,18,3.2103209982413556,2,1,1
1,44,14,12,2.6,1,1,0
1,45,18,17,3.13761164431846,1,1,1
1,20,0,0,3.371364531104833,2,1,1
1,39,9,8,2.6,2,0,0
1,27,4,3,2.9,3,0,0
1,30,0,0,3.2315467321089204,1,0,1
1,26,0,0,3.1,2,0,0
0,27,1,0,3.47089632604768,2,0,1
0,57,33,29,2.9,2,0,0
1,23,0,0,2.7,2,0,0
0,28,5,2,2.7,2,1,0
1,20,0,0,3.26654978379598,1,1,1
1,28,1,0,3.5872173923775303,3,0,1
1,25,2,0,3.146416886508279,1,0,1
1,37,12,4,3.060601313704341,2,0,1
0,43,18,16,2.5,2,0,0
1,30,7,6,3.115937689247787,1,1,1
1,20,1,0,3.522470367813494,1,1,1
1,31,8,5,3.617622545260713,0,0,1
0,56,31,26,2.701346850908378,2,0,1
0,20,0,0,3.427385916620355,2,0,1
0,48,22,15,2.4,1,0,0
0,32,5,0,3.0,0,0,0
0,29,1,0,3.2164516702087456,2,0,1
1,42,13,9,3.1,2,0,0
1,29,11,8,2.342582135340527,2,0,1
0,35,10,7,3.2,2,0,0
1,20,0,0,3.0,2,0,0
1,42,18,16,2.573844887161372,0,1,1
1,28,6,0,3.1616680454597255,1,0,1
1,30,4,0,3.3960000812424367,2,0,1
1,31,6,3,3.018162717007587,0,0,1
1,33,14,3,3.3607846108551196,0,1,1
1,20,0,0,3.1407885673989067,2,1,1
1,34,11,7,3.2204134266428355,2,1,1
1,36,15,8,3.252499219501291,2,0,1
1,34,10,5,3.865874677043687,1,1,1
0,30,5,2,3.1769130748478576,2,0,1
1,20,0,0,3.312685034943674,2,1,1
1,41,16,13,2.6,2,0,0
1,20,0,0,2.7,3,0,0
1,37,14,8,2.391802190450074,1,0,1
0,40,14,12,2.9,2,0,0
0,35,13,6,3.0423402626626923,2,0,1
1,32,6,3,2.7,3,0,0
0,21,0,0,3.4369603613244646,2,0,1
0,24,0,0,3.0,2,1,0
1,31,0,0,3.1,3,0,0
1,42,19,10,2.8926863675600516,1,1,1
1,33,8,7,3.0,2,0,0
0,34,10,0,3.1,2,1,0
1,30,6,2,3.392701276083109,1,0,1
1,37,13,10,2.6,2,0,0
0,23,0,0,3.3377377647707585,2,0,1
1,32,4,0,2.6,3,0,0
0,28,2,0,3.5,1,0,0
1,21,0,0,2.9856863711841855,2,0,1
1,34,11,2,2.6233558215633743,1,0,1
0,41,13,9,3.0,2,0,0
0,47,18,14,2.9,2,1,0
1,23,0,0,3.07197073067823,0,1,1
1,20,0,0,2.7,2,0,0
1,47,18,11,2.8636928937987687,2,1,1
1,50,29,24,2.927962343311835,0,0,1
1,39,10,6,2.7,2,1,0
1,38,18,17,2.7,3,0,0
1,45,19,14,3.1478823631288537,1,0,1
1,26,0,0,2.557748393693131,0,1,1
1,31,5,0,3.194198005603865,1,0,1
0,40,19,15,2.8,2,0,0
0,35,8,0,2.8,1,0,0
1,34,7,5,3.5612677497239913,1,0,1
1,25,0,0,3.1,2,0,0
1,38,11,3,2.4907836458941466,1,1,1
1,41,13,9,2.4,2,0,0
1,22,0,0,2.418099905372422,0,1,1
0,32,12,7,2.7,2,0,0
1,50,26,24,2.9917282787311694,0,0,1
0,30,6,1,2.5,2,0,0
1,23,0,0,2.6,2,0,0
1,22,0,0,3.533012734373295,1,1,1
1,42,20,13,3.323913745416624,1,0,1
1,42,18,17,2.3168274366102346,2,1,1
0,23,2,1,3.2160001260839906,1,0,1
0,23,0,0,2.8,2,0,0
1,42,14,10,3.6112378872406277,2,1,1
1,32,9,5,3.459810794562297,2,0,1
1,20,0,0,2.828306622168077,0,1,1
1,34,16,8,3.1496968512263273,2,0,1
1,42,13,10,3.395917995591722,0,0,1
1,47,21,19,2.8479539064946326,1,0,1
1,28,0,0,2.8,1,0,0
1,20,0,0,3.376231904163754,1,1,1
1,20,0,0,2.9,2,0,0
0,45,20,14,2.99866327441647,1,0,1
1,25,0,0,3.126203306876432,2,1,1
0,38,13,4,2.7,1,1,0
1,50,26,24,2.8,2,0,0
1,44,20,19,3.0,2,1,0
1,25,5,0,3.4135463018653605,1,1,1
0,29,1,0,2.7,1,0,0
1,40,15,13,3.0,2,0,0
1,25,0,0,3.4570115168762134,1,1,1
1,38,10,1,3.0,2,0,0
1,38,19,13,3.2626549319301374,0,1,1
1,49,27,18,2.605619706044308,1,0,1
1,28,11,3,2.1954099246610395,0,0,1
0,50,27,18,3.090267851860746,2,0,1
1,29,5,0,2.7965613066405983,2,0,1
1,26,0,0,2.449477594338332,3,1,1
0,38,11,9,2.6,2,0,0
1,23,0,0,2.7615788152516,1,1,1
0,22,1,0,2.4,2,1,0
1,30,7,2,2.6,2,1,0
0,40,17,11,2.8,2,0,0
1,32,5,0,3.2265525856670765,3,1,1
0,22,0,0,2.9,1,1,0
1,27,7,6,3.7316867054763927,2,0,1
1,31,3,0,2.6,3,0,0
1,31,6,0,2.470089540720469,2,0,1
1,27,0,0,2.6,2,0,0
1,20,0,0,2.7,2,0,0
0,37,8,5,2.5,1,1,0
0,46,24,21,2.6493774471680487,2,0,1
1,31,10,5,3.4646866663690434,2,0,1
1,28,3,0,2.811378036996683,0,1,1
1,38,18,10,3.0585505474836157,2,0,1
1,27,0,0,2.7,2,0,0
1,33,5,0,2.388877758217554,1,1,1
0,25,3,0,2.5134364139408514,2,0,1
1,51,24,20,3.4841541350093377,0,0,1
1,20,0,0,2.8623745030298857,0,0,1
0,47,17,15,3.1,2,0,0
1,34,13,11,2.871443006771635,0,1,1
1,36,10,3,3.4,2,0,0
0,24,0,0,2.7,2,1,0
0,31,1,0,3.1,2,1,0
1,37,15,14,2.7,2,1,0
0,34,17,14,2.7855074380723956,2,0,1
0,20,0,0,2.6,1,0,0
1,39,16,14,3.1047865645380717,1,1,1
1,32,8,0,2.6,2,0,0
1,22,0,0,2.6,2,0,0
1,30,6,0,2.8960099837329265,2,0,1
1,38,14,7,3.0266675288175913,1,0,1
1,31,9,6,3.1,2,0,0
1,39,11,3,2.8,2,1,0
1,29,4,0,2.5,2,0,0
1,56,29,28,2.8,3,0,0
1,40,14,11,2.7103962760074647,0,0,1
1,46,23,19,2.6,2,0,0
1,24,0,0,3.0122149246677346,1,1,1
1,42,13,4,2.240249085884715,2,1,1
1,20,0,0,2.8,2,0,0
1,26,0,0,3.043125337735547,1,0,1
1,20,0,0,2.878988603304918,1,0,1
0,39,17,15,3.2274076462434795,2,0,1
1,24,1,0,2.121337701051982,2,1,1
1,42,13,12,2.7,3,0,0
0,20,0,0,2.9,3,0,0
1,48,24,23,2.0815909621877227,1,1,1
1,28,0,0,3.0,2,0,0
1,20,0,0,3.427008967452164,2,1,1
1,41,14,5,2.5,2,0,0
0,37,13,6,3.0,2,1,0
1,32,8,0,3.4085085751452318,1,1,1
1,29,3,2,2.7,3,1,0
1,48,22,21,3.119782167771814,1,1,1
1,35,10,6,2.9,3,0,0
0,28,3,0,3.0243057581648802,2,0,1
0,41,15,12,2.9,1,1,0
1,38,13,11,3.505026797638223,0,0,1
0,38,9,2,2.9,3,0,0
1,20,0,0,2.4,1,0,0
0,37,14,10,2.9963719052554136,3,0,1
1,37,12,10,3.30793938525568,2,0,1
0,38,9,8,2.3393064711130913,2,0,1
1,23,0,0,3.0604582019711177,0,1,1
1,23,0,0,3.0390924340093357,2,0,1
0,33,4,0,3.155681570787188,3,0,1
0,27,2,0,2.881466097278915,2,0,1
0,22,0,0,2.488122855038764,3,0,1
0,45,23,20,2.7,2,1,0
1,42,19,18,2.6,2,0,0
1,39,12,7,3.4840706697577413,1,0,1
1,24,0,0,3.0136163348931024,0,0,1
0,30,6,0,3.1737760719866834,2,0,1
1,34,4,0,3.4532724023846995,1,1,1
1,31,4,0,2.3899508939912826,2,1,1
1,34,8,5,3.0,3,1,0
0,39,11,8,3.4216714034452873,1,0,1
1,44,22,20,3.0865168995715426,1,1,1
1,31,7,5,3.004211140883304,0,1,1
1,37,8,5,2.773181820171613,1,0,1
1,40,20,16,3.2,3,1,0
1,42,17,14,2.5553520712475044,1,1,1
1,37,11,3,2.962026220068892,1,0,1
1,42,15,12,3.0681858384452245,0,1,1
1,50,24,20,2.9520241104819083,2,1,1
1,27,3,1,3.550320508456686,2,1,1
0,20,0,0,2.6672693919591794,2,0,1
0,54,28,18,2.8,2,0,0
1,24,0,0,3.1,2,0,0
0,45,19,13,2.7,1,0,0
1,22,0,0,2.8,2,1,0
1,49,25,18,3.155268506398011,1,1,1
1,35,11,5,2.927402435555935,2,1,1
0,39,12,0,3.1,2,1,0
1,35,11,9,2.5,2,0,0
1,23,2,0,3.1069253570926048,2,0,1
0,28,0,0,2.9,1,0,0
1,24,1,0,2.8,2,1,0
1,33,10,5,3.2,2,0,0
1,45,22,15,3.267802769854063,1,1,1
0,29,0,0,2.5,2,1,0
1,47,25,21,2.8093941702352403,0,0,1
1,37,17,10,2.8,3,0,0
0,29,4,0,3.1681157694502238,2,0,1
0,27,1,0,2.9590609285576397,2,0,1
1,20,0,0,3.2294065431308914,1,1,1
1,41,11,4,3.5265809113267945,1,1,1
0,20,0,0,2.6,2,1,0
1,26,5,0,3.538905792674453,1,0,1
0,31,3,0,2.7,2,1,0
1,24,0,0,2.5,2,0,0
1,24,0,0,2.8,2,0,0
0,35,6,2,2.6,2,0,0
1,40,15,9,2.7,3,0,0
1,46,21,19,3.3113436261546254,1,1,1
1,28,0,0,3.1355179085178113,0,0,1
0,33,1,0,2.4,1,1,0
1,24,1,0,3.2342059248231845,0,1,1
1,36,17,14,3.1433411344033475,0,1,1
1,27,5,0,3.2789940547782135,0,1,1
1,36,8,7,3.286978974371838,0,0,1
1,30,6,5,3.0,2,0,0
1,25,5,2,3.371972252744709,3,1,1
0,27,5,0,2.9,2,0,0
0,49,22,14,3.207551389848332,3,0,1
1,25,2,0,2.975529457647398,2,0,1
0,20,0,0,2.8,2,0,0
1,29,3,0,2.5235474111857483,0,0,1
1,29,0,0,3.252344830397493,2,0,1
1,28,5,2,2.9,2,0,0
0,26,4,3,2.85004396332345,2,0,1
1,48,28,27,2.8,2,0,0
1,26,6,3,3.475437563438085,0,1,1
1,35,13,9,2.9,3,0,0
1,36,10,6,3.089864261156626,1,1,1
0,39,13,9,3.0,2,0,0
0,35,13,6,2.6,1,1,0
1,20,0,0,3.163567479413689,2,0,1
0,36,14,3,2.7,2,0,0
0,24,0,0,2.7,1,1,0
1,21,0,0,2.808867463486866,0,1,1
1,29,2,0,3.025411318723723,3,0,1
1,40,16,15,2.8,1,0,0
1,20,0,0,3.347941738546809,2,0,1
1,29,7,3,3.028483431285479,0,0,1
1,47,21,17,3.0,2,0,0
0,41,21,13,2.500426356006911,3,0,1
1,20,0,0,2.7,2,1,0
1,37,14,7,3.7707497836166417,0,1,1
1,50,23,15,2.6,2,0,0
1,53,28,21,3.4827281444416984,1,1,1
1,22,0,0,2.3,2,1,0
0,24,0,0,2.5,2,1,0
1,48,27,20,3.370507163737054,0,1,1
0,28,0,0,2.8,2,0,0
1,24,4,0,2.7,2,0,0
1,29,4,1,2.995714570699948,1,0,1
1,54,40,34,3.553265119718204,4,0,1
0,21,0,0,2.8,1,0,0
0,41,16,11,2.7,2,0,0
0,37,14,9,2.730738958564805,1,0,1
0,40,20,12,2.980970300850119,2,0,1
1,29,3,0,2.9408970439269178,0,0,1
0,25,8,5,3.0456864268065873,2,0,1
0,46,20,16,2.85451395791898,2,1,1
0,26,5,0,3.22084150479283,2,0,1
1,34,1,0,3.5307739524218005,2,1,1
0,23,3,0,3.453867837583971,2,0,1
1,31,6,3,2.9654949706469425,0,0,1
1,33,3,0,2.8,1,1,0
1,30,4,0,3.0508435606316744,1,1,1
1,25,0,0,3.192493350916593,0,1,1
1,33,6,3,3.0414708491755666,2,1,1
0,27,0,0,2.8,2,1,0
1,32,4,0,3.0494901791325333,2,0,1
0,41,17,7,3.0,2,0,0
1,32,8,1,2.4480965835865924,1,0,1
1,26,3,0,2.96101943078548,3,0,1
0,44,21,20,3.1094941580120388,2,0,1
0,35,13,9,2.9680675552418525,2,0,1
1,37,8,7,3.0217137349561187,0,1,1
0,20,0,0,2.8,2,0,0
1,20,0,0,3.1391247095861745,1,0,1
1,61,35,33,2.994035731122465,1,1,1
1,44,14,11,3.0,2,0,0
0,36,9,0,3.3,2,0,0
1,32,6,1,3.128563710428867,1,1,1
1,20,0,0,2.5,2,0,0
0,31,5,4,3.043247838061701,2,0,1
1,20,0,0,2.8280662987021303,0,1,1
1,57,28,24,2.6683308968370065,0,0,1
0,52,32,25,2.850231458233137,3,0,1
1,20,0,0,3.0875602460631275,2,1,1
0,44,18,7,2.8,2,0,0
1,37,12,4,3.8247388704875362,3,0,1
0,25,0,0,2.6,1,0,0
0,33,10,3,3.0,2,0,0
1,20,0,0,2.6,2,0,0
1,27,6,0,3.878092745416413,0,1,1
1,29,7,1,3.4896838796478598,2,1,1
1,20,0,0,2.8,2,0,0
1,20,0,0,2.9124396005627116,1,0,1
1,25,0,0,2.9982211751434087,1,1,1
1,25,0,0,3.1380594461067237,0,0,1
1,25,0,0,3.0,2,0,0
1,54,30,27,2.9,2,0,0
1,43,14,13,3.4443946417549602,2,0,1
1,27,1,0,2.8,1,0,0
1,39,11,3,2.8,2,0,0
1,20,0,0,3.2256371753916175,1,0,1
1,48,26,19,3.1489846116967968,1,0,1
0,20,0,0,2.6,2,0,0
1,26,0,0,2.5,2,0,0
1,42,26,20,3.3214809206436264,2,1,1
1,33,9,3,3.3332765421272867,2,1,1
1,28,0,0,2.9,2,0,0
1,47,28,27,2.7513021640432873,1,0,1
1,20,0,0,3.3288296479576207,1,1,1
1,25,1,0,3.0625974913030825,2,0,1
0,38,13,11,2.8776261643801644,2,0,1
1,46,18,17,2.899153726147418,2,0,1
1,25,6,5,3.202739280945889,1,1,1
1,20,0,0,3.4208007183697045,1,1,1
1,28,4,1,3.1111553325896946,0,0,1
1,28,5,0,2.8888785585096883,1,1,1
1,28,11,5,3.466348376368356,0,1,1
1,41,11,8,2.4570593300576253,0,0,1
0,36,4,0,2.9,1,0,0
0,33,10,0,3.2824729861739153,2,0,1
0,30,3,0,2.7,1,1,0
1,33,8,5,2.774543555863496,3,0,1
1,39,11,10,3.6176235046483143,1,0,1
1,39,10,5,3.5969331566924767,2,1,1
1,20,0,0,2.9134018040366016,2,1,1
1,29,3,0,2.908105367308644,2,0,1
1,20,0,0,2.8119232389452313,1,0,1
1,50,23,18,3.5870895599497405,1,0,1
0,23,0,0,2.9,2,0,0
1,32,10,5,2.6,2,0,0
1,20,0,0,2.6,2,1,0
1,33,9,0,3.1996045295973476,1,1,1
0,30,3,0,2.6,1,1,0
1,46,21,12,3.0115568704881275,0,1,1
1,50,23,19,2.955786279685118,0,1,1
1,36,7,4,2.9151755126958823,1,1,1
0,47,18,12,2.6,1,0,0
0,35,12,8,3.1886009443409673,1,0,1
1,52,27,25,3.584951061820336,1,1,1
0,29,4,0,3.1,3,0,0
1,35,8,2,2.9422418874840117,0,1,1
1,20,0,0,3.248089212401618,2,0,1
1,38,12,6,2.7451528249961465,1,1,1
1,40,15,11,2.7,2,0,0
0,33,10,5,2.7,2,0,0
0,41,12,9,2.7,2,0,0
0,39,13,12,2.8680981145127356,2,0,1
1,30,11,10,3.3764074066007916,1,1,1
1,29,3,2,2.7861704510100176,1,1,1
0,20,0,0,2.8,2,1,0
1,30,8,6,2.564678425848793,1,0,1
1,27,4,2,2.5342760145243943,2,0,1
1,38,15,12,3.239876319650464,3,0,1
0,41,17,13,3.2,2,0,0
0,37,15,11,2.7,3,0,0
0,36,13,11,3.0,1,0,0
1,25,0,0,3.254168013022842,1,0,1
1,47,20,19,2.8,2,0,0
0,40,16,12,2.9,2,0,0
1,32,2,0,2.6,2,1,0
0,24,0,0,3.2046919697771448,2,0,1
0,35,10,6,2.993387723346964,2,0,1
1,24,2,0,3.4047634390540384,1,0,1
1,55,33,27,2.991522344552565,1,1,1
1,20,0,0,2.8487540459988288,2,1,1
1,21,0,0,3.2115310950869147,2,0,1
0,39,15,9,2.5,2,0,0
1,31,4,3,2.9427457383425084,1,1,1
1,20,0,0,3.068869493346057,1,1,1
1,40,21,15,2.9645488070766146,2,0,1
0,45,19,13,2.7,1,0,0
0,20,0,0,2.7,2,1,0
1,31,7,5,2.9,2,0,0
1,47,23,20,2.7328249079842695,2,0,1
0,34,6,3,2.8,2,0,0
1,26,0,0,2.4807290590474245,4,0,1
0,32,6,1,2.7,1,0,0
1,41,12,5,2.7,2,1,0
1,28,2,1,2.8,2,0,0
1,20,1,0,3.1384224357263553,1,1,1
1,26,0,0,3.0,3,0,0
1,36,11,10,3.184122357856264,2,1,1
1,20,0,0,2.5366752088383437,1,1,1
1,28,3,0,3.6154684923439877,0,0,1
1,50,27,17,2.9,2,1,0
1,36,12,5,2.8,2,1,0
1,21,0,0,3.543055745722415,0,0,1
1,33,8,6,3.360086943135299,1,0,1
1,27,2,0,3.516826246110087,1,0,1
0,22,0,0,2.8803503157463184,2,1,1
0,39,7,3,3.0,1,0,0
1,33,6,2,3.5223452864422464,3,1,1
0,35,10,7,3.1872057152293762,2,0,1
1,39,13,11,3.1,3,0,0
0,36,14,10,2.8840943416937446,3,0,1
1,34,10,7,3.5978770223248575,0,0,1
1,45,16,11,3.3521715920845345,0,0,1
1,40,18,11,3.8299239256803643,3,1,1
1,27,0,0,3.732429753261104,1,0,1
0,31,5,0,2.424272919771805,2,0,1
1,40,12,0,3.0525538954518523,2,1,1
0,31,3,0,2.7,1,0,0
1,35,9,6,2.8944107589100785,1,1,1
1,22,0,0,2.6863057589225097,2,0,1
1,31,5,0,2.8,3,0,0
1,43,22,15,3.09188724729456,2,0,1
1,36,14,9,3.221111905879749,2,1,1
1,23,0,0,4.0,3,1,1
1,41,22,14,2.386548102507176,1,1,1
1,35,9,2,2.7418725838963836,1,0,1
1,36,10,5,2.928759154271672,1,1,1
1,43,16,15,2.897870633577093,1,1,1
1,34,5,4,3.2,2,0,0
1,57,25,14,2.9,2,0,0
1,39,13,10,2.7,2,0,0
0,23,0,0,2.6,2,0,0
1,36,5,0,2.9,2,0,0
1,39,18,15,3.5265615651304048,1,0,1
1,26,1,0,2.891908886430485,0,1,1
0,33,7,1,2.7,1,0,0
1,21,0,0,2.8,2,0,0
1,38,14,8,3.293815945601076,2,0,1
1,32,4,2,3.063099687389042,2,1,1
1,20,0,0,2.9,2,0,0
1,33,8,4,2.642207631704841,1,1,1
1,29,5,2,3.113425542942012,2,0,1
1,31,4,3,2.8,2,0,0
0,34,6,0,2.9,1,0,0
1,33,11,9,3.867647972579626,2,0,1
1,20,2,0,3.515189289457922,2,0,1
0,20,0,0,3.457879015181793,2,0,1
1,23,0,0,2.7,2,0,0
1,30,6,3,3.3757472072659516,2,1,1
0,33,13,8,3.0,2,0,0
0,54,24,20,3.1696656345302983,2,0,1
1,26,4,2,3.0929845598785057,2,1,1
1,22,2,0,2.7309923214272174,2,0,1
1,27,0,0,3.5605700773149525,1,0,1
1,40,14,10,2.7,2,0,0
1,45,21,12,2.765557936678562,2,0,1
1,30,4,0,2.4,3,0,0
1,40,14,13,3.270664940499971,1,1,1
0,42,13,6,3.1,1,0,0
1,48,24,19,3.652003558522973,1,1,1
0,32,11,9,2.8,1,0,0
0,32,5,2,2.4,2,0,0
1,36,8,2,2.8057898065796136,1,1,1
1,36,17,16,3.6292139892702036,3,0,1
1,33,4,0,3.0,3,0,0
0,49,27,20,2.6462428186660016,2,0,1
1,32,11,0,3.371742924058224,4,1,1
1,36,16,5,3.032512871799246,0,1,1
0,34,5,0,3.1,1,1,0
1,39,13,8,2.8,2,0,0
1,35,8,0,3.4624577010302846,3,0,1
1,34,12,7,3.4473314810377262,0,0,1
1,32,3,1,3.2706936149672474,0,1,1
1,23,0,0,3.4802111314481725,2,1,1
1,20,0,0,3.007058487665909,0,1,1
0,33,3,1,2.8,2,0,0
0,52,27,21,2.4,1,0,0
1,34,3,2,3.0,2,0,0
0,25,0,0,2.8,2,1,0
1,44,23,18,2.9490448989094125,3,1,1
1,29,6,0,2.9978229524717173,0,1,1
1,20,0,0,2.90004593229817,2,0,1
1,26,0,0,3.1532476089578814,3,0,1
1,32,6,0,2.693186601901436,2,1,1
0,46,19,12,3.1,2,0,0
1,20,3,0,3.8218834875075745,1,1,1
0,20,0,0,2.8,1,0,0
1,23,0,0,2.7,2,0,0
1,28,0,0,2.8,2,1,0
1,40,17,13,2.7,2,0,0
1,39,8,0,3.0076896174363514,0,1,1
1,53,26,24,3.2387253876029174,3,1,1
0,20,0,0,3.341619192428453,2,0,1
1,34,5,2,2.9122133612484915,0,1,1
1,35,13,7,3.224930118447629,1,1,1
1,44,14,11,3.6364455422991098,1,0,1
1,42,18,17,3.2,2,0,0
1,33,5,3,2.8,3,0,0
0,29,9,4,2.6234222201714474,2,0,1
1,52,29,26,3.0680156934319025,3,1,1
0,30,9,6,3.614284936190814,2,0,1
1,45,16,13,3.0,3,0,0
1,33,9,8,2.6064079558008904,1,0,1
0,27,0,0,2.642550883358363,2,0,1
0,39,10,1,2.9,2,0,0
0,20,0,0,2.8,2,0,0
1,36,10,7,2.7932985788542033,2,1,1
1,32,7,0,2.7,2,0,0
0,47,17,8,2.4,1,1,0
1,20,0,0,3.0899695595206893,1,1,1
1,53,33,26,2.624658374444585,3,0,1
1,43,25,22,3.125682046711834,1,0,1
1,39,14,11,3.057813045118348,1,0,1
1,36,14,8,3.446613768983716,0,1,1
1,40,8,7,3.281168814734694,0,1,1
0,28,2,0,2.8,1,1,0
1,45,17,12,2.240986805098424,0,0,1
1,42,17,16,3.349075353535131,3,0,1
1,20,0,0,3.12161109353233,2,1,1
1,37,15,11,2.930762262495203,0,1,1
1,36,13,11,3.6667768342037705,1,0,1
1,34,14,13,3.0546859145733687,0,1,1
1,26,0,0,2.6,2,1,0
1,27,0,0,2.9,2,0,0
0,31,5,3,2.7,2,0,0
1,36,15,7,3.5198334966794755,2,0,1
1,26,1,0,2.8882720750557493,1,0,1
1,42,19,9,2.8,2,0,0
1,36,13,0,3.0233740451372992,1,0,1
1,20,0,0,2.9,3,0,0
1,44,15,12,2.6,2,1,0
1,49,21,19,2.723561748794443,1,0,1
1,33,8,7,2.743381784339121,1,1,1
1,33,10,6,3.150919992241403,0,1,1
1,20,0,0,3.2,2,1,0
1,38,16,14,2.9509170389641293,1,0,1
1,42,13,11,3.4315029560208594,1,0,1
1,53,31,29,2.7334697070905007,1,1,1
1,35,9,6,2.4,2,0,0
0,22,1,0,3.311248950163826,2,0,1
1,37,13,1,3.3354830110117732,2,0,1
0,30,4,0,2.6,2,1,0
0,24,0,0,2.6755155910030073,3,0,1
0,38,12,7,2.9,2,0,0
1,35,10,8,3.5305382179068925,0,0,1
0,33,4,0,2.6,2,0,0
1,20,0,0,3.025435655136632,2,1,1
1,37,5,0,2.9,3,0,0
1,39,15,14,2.7632150967808697,0,0,1
1,27,2,0,3.592957475255072,0,1,1
1,24,0,0,3.0123790624817266,0,1,1
1,44,16,15,3.4693462725741235,1,1,1
1,22,0,0,2.9955563604688407,1,1,1
1,42,12,11,3.109051265891991,1,1,1
1,41,15,10,3.1699433539829185,2,0,1
1,35,14,8,2.841850869981223,0,1,1
0,35,9,3,3.2,2,1,0
1,37,14,13,2.7437071189389335,2,1,1
1,27,8,2,3.5595163489095825,0,1,1
0,39,15,10,2.7,2,0,0
0,45,19,17,3.4048348636401014,2,0,1
0,20,0,0,2.7,2,0,0
1,20,0,0,2.876061644580717,1,1,1
1,26,1,0,2.7849442592050835,0,1,1
1,47,21,15,3.1,1,0,0
1,52,25,12,2.3,2,0,0
1,38,14,11,2.8,2,1,0
1,22,1,0,3.3119608585768514,2,0,1
1,30,9,6,3.3119980052200013,1,0,1
0,28,0,0,2.7,2,0,0
1,20,0,0,2.3699286926276697,1,0,1
1,36,14,9,3.534847349487175,0,0,1
0,20,0,0,2.7,3,0,0
1,35,11,8,3.248961553165963,0,0,1
1,35,8,3,2.5,2,0,0
1,37,19,16,3.279317761758572,0,0,1
0,25,0,0,2.9,2,0,0
1,22,0,0,2.746193472982801,3,0,1
1,35,10,3,3.5734644286641304,1,1,1
1,20,0,0,2.7801808283813445,0,1,1
1,45,21,17,2.887658779390579,0,0,1
0,31,9,5,2.7,2,0,0
1,29,6,3,3.054866523580436,1,1,1
0,46,19,17,2.6,2,1,0
1,33,12,9,3.120917190879319,0,0,1
1,28,3,2,2.7,2,0,0
0,35,12,5,2.9873968817444587,1,0,1
1,32,9,4,2.8,2,0,0
1,24,1,0,3.657317365007864,1,1,1
1,31,9,6,2.875775112033359,0,0,1
1,50,24,22,2.4,2,0,0
0,30,2,0,2.9,1,1,0
0,20,0,0,2.6,2,0,0
1,20,0,0,3.2809366301987763,0,1,1
1,41,18,13,2.634739282891153,0,1,1
1,34,6,3,3.109291927204672,1,1,1
1,43,18,17,2.8,2,1,0
1,42,18,14,3.692880245692708,0,0,1
1,34,10,4,2.9,2,1,0
1,42,18,10,2.5,2,0,0
1,45,22,15,2.7,2,1,0
1,38,18,17,2.9927642741521514,2,0,1
1,24,1,0,3.097170868317139,2,0,1
1,37,10,6,2.7,3,0,0
1,20,0,0,2.7,3,1,0
1,23,0,0,2.8,2,0,0
1,25,2,0,3.8438314217373417,0,1,1
1,45,15,8,2.7772737891083974,2,0,1
1,45,17,14,2.679085485233988,1,0,1
1,33,4,2,3.377780310694376,2,1,1
0,21,0,0,3.0,2,1,0
0,26,0,0,2.9,2,1,0
0,26,1,0,2.8755249796265203,2,0,1
0,35,9,6,2.6,1,1,0
0,36,5,2,2.8999728638444227,2,0,1
0,20,0,0,2.9394180453071668,2,0,1
1,47,23,20,3.1310917415963146,0,1,1
1,57,30,20,3.3123832652673237,1,0,1
0,20,0,0,2.4,2,1,0
1,20,0,0,2.4547953815810524,2,1,1
0,30,0,0,2.7550059449964137,1,0,1
1,40,19,16,3.1878375052338725,2,1,1
1,45,14,8,2.7,3,0,0
1,28,5,3,3.5578323165038532,1,0,1
1,51,20,17,2.7,3,1,0
1,30,3,0,3.346515495287173,4,1,1
1,37,15,13,3.652947256017107,1,1,1
1,35,5,0,2.8,2,1,0
0,29,1,0,3.1590667598258766,1,0,1
1,51,23,22,3.0653986672091125,0,1,1
0,23,0,0,3.4885999683769042,2,0,1
